ID	HardLevel	LevelLimit	Exp	Tickets	Cost	URL	Layout	MonsterStar	MonsterRank	monster1	monster2	monster3	monster4	monster5	monster6	monster7	monster8	monster9	monster10	monster11	monster12	monster13	monster14	monster15	music	MissionTalk	
200155.000	1.000		482.000	3.000	12.000	xiagu_done	baitian_04	5.000	10.000	1007163.000	1007163.000	1016163.000	1016163.000		1018163.000	1014163.000	1016163.000		1103163.000	1021163.000	1016163.000		1137163.000	2990164.000	ZhanDou_03		
200156.000	1.000		482.000	3.000	12.000	shamo_done	yewan_02	5.000	10.000	1025164.000		1010164.000	1010164.000	1012164.000	1002164.000	1012164.000	1012164.000		1104164.000	1016164.000	1012164.000		1133164.000	2990165.000	ZhanDou_03		
200157.000	1.000		482.000	3.000	12.000	zhulinzhizhan_done	baitian_01	5.000	10.000	1018165.000	1013165.000	1013165.000	1013165.000		1018165.000	1026165.000	1026165.000	1026165.000		1026165.000	1026165.000		1141165.000	2990166.000	ZhanDou_02		
200158.000	1.000		482.000	3.000	12.000	zhulinzhizhan_done	baitian_02	5.000	10.000	1007166.000	1007166.000	1016166.000	1016166.000		1008166.000	1014166.000	1014166.000				1009166.000	1138166.000	1117166.000	2990167.000	ZhanDou_01		
200159.000	1.000		482.000	3.000	12.000	zhulinzhizhan_done	baitian_03	5.000	11.000	1025167.000	1025167.000	1010167.000	1010167.000		1004167.000		1012167.000	1013167.000			1010167.000	1010167.000	1117167.000	2990168.000	ZhanDou_01		
800001.000	1.000	1.000	30.000	-1.000	6.000	mijingxunbao_done		1.000	3.000	1025043.000	1025043.000	1012043.000	1010043.000	1024043.000	1021043.000	1021043.000	1026043.000	1026043.000	1129043.000	1113043.000	1118043.000	1140043.000	1110043.000	5580043.000	ZhanDou_03		
800002.000	1.000	28.000	30.000	-1.000	6.000	mijingxunbao_done		2.000	5.000	1115073.000	1007073.000	1014073.000	1012073.000	1016073.000	1018073.000	1003073.000	1020073.000	1020073.000	1106073.000	1131073.000	1135073.000	1110073.000	1138073.000	5580073.000	ZhanDou_03		
800003.000	1.000	46.000	30.000	-1.000	6.000	mijingxunbao_done		3.000	7.000	1120106.000	1121106.000	1024106.000	1013106.000	1026106.000	1133106.000	1141106.000	1010106.000	1026106.000	1026106.000	1115106.000	1135106.000	1110106.000	1143106.000	5580106.000	ZhanDou_01		
800004.000	1.000	56.000	30.000	-1.000	6.000	mijingxunbao_done		4.000	9.000	1004128.000	1021128.000	1020128.000	1020128.000	1014128.000	1111128.000	1027128.000	1010128.000	1023128.000	1023128.000	1137128.000	1121128.000	1127128.000	1130128.000	5580128.000	ZhanDou_02		
800005.000	1.000	65.000	30.000	-1.000	6.000	mijingxunbao_done		5.000	10.000	1027147.000	1027147.000	1010147.000	1110147.000	1009147.000	1120147.000	1004147.000	1016147.000	1012147.000	1014147.000	1125147.000	1119147.000	1122147.000	1105147.000	5580147.000	ZhanDou_02		
800006.000	1.000	75.000	30.000	-1.000	6.000	mijingxunbao_done		5.000	10.000	1025180.000	1005180.000	1010180.000	1026180.000	1014180.000	1002180.000	1101180.000	1012180.000	1012180.000	1013180.000	1102180.000	1120180.000	1125180.000	1105180.000	5580180.000	ZhanDou_03		
700001.000	1.000	1.000	30.000	5.000	6.000	hebianjunying_done	yewan_03	2.000	4.000	2006043.000	2006043.000	2013043.000	2012043.000		2005043.000	2005043.000	2026043.000	2026043.000	2026043.000	2011043.000	2011043.000	2011043.000	2133043.000	2101043.000	ZhanDou_01		
700002.000	1.000	28.000	30.000	5.000	6.000	hebianjunying_done	yewan_03	2.000	4.000	2021063.000	2021063.000	2012063.000	2012063.000		2008063.000	2013063.000	2013063.000	2009063.000	2013063.000	2001063.000	2012063.000	2012063.000	2113063.000	2144063.000	ZhanDou_01		
700003.000	1.000	46.000	30.000	5.000	6.000	hebianjunying_done	yewan_03	4.000	8.000	2005105.000	2005105.000	2010105.000	2020105.000		2027105.000	2027105.000	2013105.000	2011105.000	2013105.000	2005105.000	2010105.000	2023105.000	2023105.000	2142105.000	ZhanDou_01		
700004.000	1.000	56.000	30.000	5.000	6.000	hebianjunying_done	yewan_03	5.000	10.000	2018129.000	2024129.000	2013129.000	2024129.000		2003129.000	2021129.000	2024129.000	2024129.000	2024129.000	2003129.000	2010129.000	2013129.000	2118129.000	2138129.000	ZhanDou_03		
700005.000	1.000	65.000	30.000	5.000	6.000	hebianjunying_done	yewan_03	5.000	10.000	2004150.000	2013150.000	2010150.000	2013150.000		2004150.000	2003150.000	2016150.000	2016150.000	2026150.000	2012150.000	2012150.000	2004150.000	2131150.000	2143150.000	ZhanDou_03		
700006.000	1.000	75.000	30.000	5.000	6.000	hebianjunying_done	yewan_03	5.000	10.000	2027180.000	2013180.000	2013180.000	2013180.000		2002180.000	2027180.000	2026180.000	2026180.000	2026180.000	2009180.000	2026180.000	2026180.000	2120180.000	2111180.000	ZhanDou_03		
700007.000	1.000	1.000	30.000	5.000	6.000	hebianjunying_done	yewan_03	2.000	4.000	3021036.000	3001036.000	3024036.000	3024036.000		3007036.000	3025036.000	3010036.000	3024036.000	3009036.000	3024036.000	3024036.000	3009036.000	3117036.000	3118036.000	ZhanDou_01		
700008.000	1.000	28.000	30.000	5.000	6.000	hebianjunying_done	yewan_03	2.000	4.000	3018050.000	3013050.000	3013050.000	3013050.000		3018050.000	3012050.000	3026050.000	3024050.000	3024050.000	3010050.000	3026050.000	3013050.000	3111050.000	3120050.000	ZhanDou_02		
700009.000	1.000	46.000	30.000	5.000	6.000	hebianjunying_done	yewan_03	4.000	8.000	3007100.000	3007100.000	3016100.000	3016100.000		3018100.000	3001100.000	3016100.000	3014100.000	3026100.000	3014100.000	3016100.000	3016100.000	3135100.000	3115100.000	ZhanDou_02		
700010.000	1.000	56.000	30.000	5.000	6.000	hebianjunying_done	yewan_03	5.000	10.000	3025115.000	3025115.000	3012115.000	3010115.000		3002115.000	3002115.000	3012115.000	3012115.000	3013115.000	3003115.000	3002115.000	3013115.000	3129115.000	3107115.000	ZhanDou_03		
700011.000	1.000	65.000	30.000	5.000	6.000	hebianjunying_done	yewan_03	5.000	10.000	3018147.000	3020147.000	3026147.000	3020147.000		3018147.000	3002147.000	3020147.000	3026147.000	3026147.000	3020147.000	3010147.000	3020147.000	3113147.000	3142147.000	ZhanDou_01		
700012.000	1.000	75.000	30.000	5.000	6.000	hebianjunying_done	yewan_03	5.000	10.000	3004180.000	3004180.000	3010180.000	3024180.000		3008180.000	3008180.000	3016180.000	3016180.000	3024180.000	3021180.000	3014180.000	3024180.000	3142180.000	3103180.000	ZhanDou_01		
700013.000	1.000	1.000	30.000	5.000	6.000	hebianjunying_done	yewan_03	2.000	4.000	4028045.000	4028045.000	4012045.000	4012045.000		4028045.000	4028045.000	4012045.000	4009045.000	4012045.000	4025045.000	4002045.000	4010045.000	4109045.000	4104045.000	ZhanDou_01		
700014.000	1.000	28.000	30.000	5.000	6.000	hebianjunying_done	yewan_03	2.000	4.000	4028073.000	4028073.000	4024073.000	4012073.000		4028073.000	4028073.000	4012073.000	4012073.000	4024073.000	4022073.000	4010073.000	4026073.000	4141073.000	4103073.000	ZhanDou_03		
700015.000	1.000	46.000	30.000	5.000	6.000	hebianjunying_done	yewan_03	4.000	8.000	4028100.000	4028100.000	4013100.000	4012100.000		4028100.000	4028100.000	4012100.000	4012100.000	4013100.000	4012100.000	4013100.000	4018100.000	4129100.000	4111100.000	ZhanDou_03		
700016.000	1.000	56.000	30.000	5.000	6.000	hebianjunying_done	yewan_03	5.000	10.000	4028130.000	4028130.000	4009130.000	4012130.000		4028130.000	4028130.000	4009130.000	4009130.000	4010130.000	4010130.000	4013130.000	4013130.000	4101130.000	4141130.000	ZhanDou_03		
700017.000	1.000	65.000	30.000	5.000	6.000	hebianjunying_done	yewan_03	5.000	10.000	4028148.000	4028148.000	4009148.000	4010148.000		4028148.000	4028148.000	4023148.000	4023148.000	4010148.000	4012148.000	4023148.000	4023148.000	4117148.000	4102148.000	ZhanDou_01		
700018.000	1.000	75.000	30.000	5.000	6.000	hebianjunying_done	yewan_03	5.000	10.000	4028180.000	4028180.000	4023180.000	4023180.000		4028180.000	4028180.000	4013180.000	4013180.000	4024180.000	4024180.000	4024180.000	4023180.000	4133180.000	4122180.000	ZhanDou_02		
800040.000	1.000	20.000	0.000	-1.000	0.000	taohuayuan_done	yewan_01	2.000	4.000	1003040.000	1003040.000	1020040.000	1020040.000											1120040.000	ZhanDou_01		
800060.000	2.000	30.000	0.000	-1.000	0.000	taohuayuan_done	yewan_02	2.000	5.000	1003060.000	1003060.000	1020060.000	1020060.000											1120060.000	ZhanDou_01		
800070.000	3.000	40.000	0.000	-1.000	0.000	hebianjunying_done	yewan_01	3.000	6.000	1003070.000	1003070.000	1020070.000	1020070.000											1120070.000	ZhanDou_01		
800090.000	4.000	50.000	0.000	-1.000	0.000	wulinzhizhan_done	yewan_01	3.000	7.000	1003090.000	1003090.000	1020090.000	1020090.000											1120090.000	ZhanDou_03		
800100.000	5.000	60.000	0.000	-1.000	0.000	shamo_done	yewan_01	4.000	8.000	1003100.000	1003100.000	1020100.000	1020100.000											1120100.000	ZhanDou_03		
800120.000	6.000	70.000	0.000	-1.000	0.000	taohuayuan_done	yewan_03	4.000	9.000	1003120.000	1003120.000	1020120.000	1020120.000											1120120.000	ZhanDou_03		
800140.000	7.000	80.000	0.000	-1.000	0.000	hebianjunying_done	yewan_02	5.000	10.000	1003140.000	1003140.000	1020140.000	1020140.000											1120140.000	ZhanDou_01		
800160.000	8.000	90.000	0.000	-1.000	0.000	xiagu_done	yewan_01	5.000	10.000	1003160.000	1003160.000	1020160.000	1020160.000											1120160.000	ZhanDou_02		
900026.000	1.000		6.000	-1.000	6.000	juntuan				1003001.000	1006001.000				1001001.000	1009001.000				1003001.000	1011001.000			1990001.000	ZhanDou_02		
1.000	1.000		0.000	-1.000	0.000	chengmenzhizhan_done	baitian_01	5.000	10.000	5010001.000	5010002.000	5010003.000	5010004.000	5010005.000										5010005.000	ZhanDou_03		
