ID	Power	Intelligence	Agility	MaxHealth	Physic	Magic	Armor	Resistance	Crit	HealthRecovery	EnergyRecovery	BloodLevel	OffsetArmor	OffsetResistance	AddCure	Dodge	AttackRange	AttackCD	
1125141.000	1.000	1.000	1.000	16313.950	1613.445	1690.084	751.765	399.832	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
2990142.000	1.000	1.000	1.000	34234.926	2455.252	1777.258	1305.462	428.099	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1018142.000	1.000	1.000	1.000	27529.412	1577.206	1147.059	808.676	315.441	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1013142.000	1.000	1.000	1.000	9042.647	2294.118	1433.824	501.838	272.426	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1012142.000	1.000	1.000	1.000	9124.853	3097.059	1433.824	454.044	192.132	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1026142.000	1.000	1.000	1.000	8861.029	2198.529	1433.824	504.706	66.912	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1024142.000	1.000	1.000	1.000	8220.588	2569.412	1433.824	477.941	286.765	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1007142.000	1.000	1.000	1.000	23084.559	2294.118	955.882	682.500	198.824	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1108142.000	1.000	1.000	1.000	23973.529	1751.313	1508.587	917.135	376.891	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1105142.000	1.000	1.000	1.000	15380.318	1689.863	1794.328	729.202	436.292	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
2990143.000	1.000	1.000	1.000	23950.651	2913.151	2036.849	1215.315	457.563	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1007143.000	1.000	1.000	1.000	23439.706	2329.412	970.588	693.000	201.882	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1016143.000	1.000	1.000	1.000	11996.471	2455.588	1455.882	582.353	97.059	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1014143.000	1.000	1.000	1.000	19994.118	2902.059	1455.882	58.235	9.706	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
1131143.000	1.000	1.000	1.000	24967.342	1809.974	1274.417	966.082	301.576	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1138143.000	1.000	1.000	1.000	20876.313	2134.947	1392.447	982.201	297.936	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1118143.000	1.000	1.000	1.000	23200.005	1691.423	1566.113	897.967	398.808	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990144.000	1.000	1.000	1.000	24390.252	2969.958	2091.639	1233.729	472.941	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1002144.000	1.000	1.000	1.000	34682.353	1773.529	1182.353	886.765	295.588	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1012144.000	1.000	1.000	1.000	9405.618	3192.353	1477.941	468.015	198.044	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1013144.000	1.000	1.000	1.000	9320.882	2364.706	1477.941	517.279	280.809	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1125144.000	1.000	1.000	1.000	17078.666	1689.076	1769.307	787.004	418.574	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1108144.000	1.000	1.000	1.000	24711.176	1805.200	1555.005	945.355	388.487	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990145.000	1.000	1.000	1.000	25662.857	2320.714	2151.429	1153.571	487.857	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1018145.000	1.000	1.000	1.000	28800.000	1650.000	1200.000	846.000	330.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1013145.000	1.000	1.000	1.000	9460.000	2400.000	1500.000	525.000	285.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1026145.000	1.000	1.000	1.000	9270.000	2300.000	1500.000	528.000	70.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1024145.000	1.000	1.000	1.000	8600.000	2688.000	1500.000	500.000	300.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1125145.000	1.000	1.000	1.000	17333.571	1714.286	1795.714	798.750	424.821	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1131145.000	1.000	1.000	1.000	25723.929	1864.821	1313.036	995.357	310.714	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1143145.000	1.000	1.000	1.000	19247.143	1740.536	1613.571	865.179	365.893	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
2990146.000	1.000	1.000	1.000	34443.200	2516.143	2167.414	1317.664	541.486	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1004146.000	1.000	1.000	1.000	32960.000	1622.250	1236.000	741.600	339.900	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1010146.000	1.000	1.000	1.000	10609.000	1895.200	1545.000	618.000	103.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	1.400	
1127146.000	1.000	1.000	1.000	18559.313	1747.505	1846.275	832.093	437.014	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1024146.000	1.000	1.000	1.000	8858.000	2768.640	1545.000	515.000	309.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1014146.000	1.000	1.000	1.000	21218.000	3079.700	1545.000	61.800	10.300	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
1141146.000	1.000	1.000	1.000	17359.730	2133.204	1830.273	886.720	435.911	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1103146.000	1.000	1.000	1.000	17677.559	1877.175	2007.396	816.643	492.193	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
2990147.000	1.000	1.000	1.000	38823.514	2824.757	2094.343	1503.171	501.600	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1027147.000	1.000	1.000	1.000	33516.000	2052.000	1140.000	877.800	239.400	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1010147.000	1.000	1.000	1.000	11742.000	2097.600	1710.000	684.000	114.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	1.400	
1004147.000	1.000	1.000	1.000	36480.000	1795.500	1368.000	820.800	376.200	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1016147.000	1.000	1.000	1.000	14090.400	2884.200	1710.000	684.000	114.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1125147.000	1.000	1.000	1.000	19760.271	1954.286	2047.114	910.575	484.296	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1012147.000	1.000	1.000	1.000	10882.440	3693.600	1710.000	541.500	229.140	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1119147.000	1.000	1.000	1.000	21164.914	2577.214	1815.043	1070.582	410.400	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1105147.000	1.000	1.000	1.000	18342.804	2015.357	2139.943	869.657	520.329	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
2990148.000	1.000	1.000	1.000	38790.400	2833.714	2440.971	1483.971	609.829	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1025148.000	1.000	1.000	1.000	26796.000	2320.000	1160.000	771.400	255.200	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1010148.000	1.000	1.000	1.000	11948.000	2134.400	1740.000	696.000	116.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	1.400	
1002148.000	1.000	1.000	1.000	40832.000	2088.000	1392.000	1044.000	348.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1110148.000	1.000	1.000	1.000	19901.871	1994.164	2119.071	911.014	507.707	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
2990149.000	1.000	1.000	1.000	42198.486	3010.686	2187.214	1597.214	526.786	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1004149.000	1.000	1.000	1.000	37760.000	1858.500	1416.000	849.600	389.400	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1009149.000	1.000	1.000	1.000	9912.000	1699.200	1416.000	354.000	118.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1014149.000	1.000	1.000	1.000	24308.000	3528.200	1770.000	70.800	11.800	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
2990150.000	1.000	1.000	1.000	25744.286	2828.571	3003.429	1220.571	730.286	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1018150.000	1.000	1.000	1.000	34560.000	1980.000	1440.000	1015.200	396.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1013150.000	1.000	1.000	1.000	11352.000	2880.000	1800.000	630.000	342.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1102150.000	1.000	1.000	1.000	32844.857	2307.214	1698.429	1222.714	408.857	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990151.000	1.000	1.000	1.000	29197.214	2750.229	2927.129	1298.429	698.014	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1018151.000	1.000	1.000	1.000	35136.000	2013.000	1464.000	1032.120	402.600	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1010151.000	1.000	1.000	1.000	12566.000	2244.800	1830.000	732.000	122.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	1.400	
1016151.000	1.000	1.000	1.000	15079.200	3086.600	1830.000	732.000	122.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1005151.000	1.000	1.000	1.000	28694.400	2635.200	1220.000	854.000	244.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1025151.000	1.000	1.000	1.000	28182.000	2440.000	1220.000	811.300	268.400	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1129151.000	1.000	1.000	1.000	21897.911	2062.671	2195.346	973.821	523.511	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
2990152.000	1.000	1.000	1.000	41465.600	3029.143	2609.314	1586.314	651.886	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1025152.000	1.000	1.000	1.000	28644.000	2480.000	1240.000	824.600	272.800	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1006152.000	1.000	1.000	1.000	28644.000	3224.000	1240.000	520.800	198.400	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1022152.000	1.000	1.000	1.000	42854.400	2101.800	1488.000	1116.000	364.560	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1023152.000	1.000	1.000	1.000	10130.800	3214.080	1860.000	589.000	390.600	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1009152.000	1.000	1.000	1.000	10416.000	1785.600	1488.000	372.000	124.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1120152.000	1.000	1.000	1.000	32419.800	2325.664	1765.007	1236.900	425.143	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990153.000	1.000	1.000	1.000	30154.500	2840.400	3023.100	1341.000	720.900	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1005153.000	1.000	1.000	1.000	29635.200	2721.600	1260.000	882.000	252.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1020153.000	1.000	1.000	1.000	12353.040	3931.200	1890.000	617.400	378.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1008153.000	1.000	1.000	1.000	44352.000	2173.500	1512.000	1020.600	321.300	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1016153.000	1.000	1.000	1.000	15573.600	3187.800	1890.000	756.000	126.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1026153.000	1.000	1.000	1.000	11680.200	2898.000	1890.000	665.280	88.200	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1112153.000	1.000	1.000	1.000	21870.675	2235.600	2409.075	994.275	581.175	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
2990154.000	1.000	1.000	1.000	45774.629	3265.829	2372.571	1732.571	571.429	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1006154.000	1.000	1.000	1.000	29568.000	3328.000	1280.000	537.600	204.800	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1026154.000	1.000	1.000	1.000	11865.600	2944.000	1920.000	675.840	89.600	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1001154.000	1.000	1.000	1.000	13440.000	1536.000	1536.000	384.000	128.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1014154.000	1.000	1.000	1.000	26368.000	3827.200	1920.000	76.800	12.800	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
1122154.000	1.000	1.000	1.000	34382.400	2465.829	1784.914	1311.086	429.943	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1018154.000	1.000	1.000	1.000	36864.000	2112.000	1536.000	1082.880	422.400	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1020154.000	1.000	1.000	1.000	12549.120	3993.600	1920.000	627.200	384.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1127154.000	1.000	1.000	1.000	23064.000	2171.657	2294.400	1034.057	543.086	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
2990155.000	1.000	1.000	1.000	46489.857	3316.857	2409.643	1759.643	580.357	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1021155.000	1.000	1.000	1.000	27300.000	2860.000	1300.000	728.000	208.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1020155.000	1.000	1.000	1.000	12745.200	4056.000	1950.000	637.000	390.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1012155.000	1.000	1.000	1.000	12409.800	4212.000	1950.000	617.500	261.300	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1027155.000	1.000	1.000	1.000	38220.000	2340.000	1300.000	1001.000	273.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1143155.000	1.000	1.000	1.000	25021.286	2262.696	2097.643	1124.732	475.661	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1108155.000	1.000	1.000	1.000	32604.000	2381.786	2051.679	1247.304	512.571	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1131155.000	1.000	1.000	1.000	33441.107	2424.268	1706.946	1293.964	403.929	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990156.000	1.000	1.000	1.000	47205.086	3367.886	2446.714	1786.714	589.286	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1005156.000	1.000	1.000	1.000	31046.400	2851.200	1320.000	924.000	264.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1001156.000	1.000	1.000	1.000	13860.000	1584.000	1584.000	396.000	132.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1024156.000	1.000	1.000	1.000	11352.000	3548.160	1980.000	660.000	396.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1010156.000	1.000	1.000	1.000	13596.000	2428.800	1980.000	792.000	132.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	1.400	
1012156.000	1.000	1.000	1.000	12600.720	4276.800	1980.000	627.000	265.320	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1109156.000	1.000	1.000	1.000	25674.236	2863.221	2386.607	1215.579	567.129	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1108156.000	1.000	1.000	1.000	33105.600	2418.429	2083.243	1266.493	520.457	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990157.000	1.000	1.000	1.000	34607.414	3066.686	3195.900	1528.557	759.014	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1026157.000	1.000	1.000	1.000	12421.800	3082.000	2010.000	707.520	93.800	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1003157.000	1.000	1.000	1.000	12663.000	2733.600	1608.000	402.000	134.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1140157.000	1.000	1.000	1.000	23817.064	2979.825	2079.632	1224.664	464.454	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1129157.000	1.000	1.000	1.000	24051.804	2265.557	2411.282	1069.607	575.004	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
2990158.000	1.000	1.000	1.000	32547.714	3065.829	3263.029	1447.429	778.114	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1022158.000	1.000	1.000	1.000	47001.600	2305.200	1632.000	1224.000	399.840	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1006158.000	1.000	1.000	1.000	31416.000	3536.000	1360.000	571.200	217.600	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1014158.000	1.000	1.000	1.000	28016.000	4066.400	2040.000	81.600	13.600	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
1111158.000	1.000	1.000	1.000	37740.000	2604.643	1857.857	1382.829	578.486	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990159.000	1.000	1.000	1.000	47332.029	3431.271	2415.986	1831.457	571.714	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1011159.000	1.000	1.000	1.000	10143.000	2152.800	1656.000	414.000	138.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1010159.000	1.000	1.000	1.000	14214.000	2539.200	2070.000	828.000	138.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	1.400	
1110159.000	1.000	1.000	1.000	23676.364	2372.368	2520.964	1083.793	603.996	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1020159.000	1.000	1.000	1.000	13529.520	4305.600	2070.000	676.200	414.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1129159.000	1.000	1.000	1.000	24769.768	2333.186	2483.261	1101.536	592.168	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
2990160.000	1.000	1.000	1.000	34656.000	4220.000	2972.000	1753.000	672.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1006160.000	1.000	1.000	1.000	32340.000	3640.000	1400.000	588.000	224.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1014160.000	1.000	1.000	1.000	28840.000	4186.000	2100.000	84.000	14.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
1001160.000	1.000	1.000	1.000	14700.000	1680.000	1680.000	420.000	140.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1106160.000	1.000	1.000	1.000	26056.500	2452.500	2661.750	1137.000	640.500	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1009160.000	1.000	1.000	1.000	11760.000	2016.000	1680.000	420.000	140.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1120160.000	1.000	1.000	1.000	36603.000	2625.750	1992.750	1396.500	480.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990161.000	1.000	1.000	1.000	31910.443	3921.229	3364.386	1629.957	801.286	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1021161.000	1.000	1.000	1.000	29820.000	3124.000	1420.000	795.200	227.200	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1003161.000	1.000	1.000	1.000	13419.000	2896.800	1704.000	426.000	142.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1009161.000	1.000	1.000	1.000	11928.000	2044.800	1704.000	426.000	142.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1140161.000	1.000	1.000	1.000	25238.979	3157.725	2203.789	1297.779	492.182	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1024161.000	1.000	1.000	1.000	12212.000	3816.960	2130.000	710.000	426.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1113161.000	1.000	1.000	1.000	38019.739	2749.221	1828.757	1462.854	432.846	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990162.000	1.000	1.000	1.000	32359.886	3976.457	3411.771	1652.914	812.571	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1018162.000	1.000	1.000	1.000	41472.000	2376.000	1728.000	1218.240	475.200	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1013162.000	1.000	1.000	1.000	13622.400	3456.000	2160.000	756.000	410.400	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1026162.000	1.000	1.000	1.000	13348.800	3312.000	2160.000	760.320	100.800	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1102162.000	1.000	1.000	1.000	39413.829	2768.657	2038.114	1467.257	490.629	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1101162.000	1.000	1.000	1.000	38789.743	2865.857	1755.000	1528.971	401.914	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990163.000	1.000	1.000	1.000	48822.400	3566.571	3072.257	1867.757	767.543	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1007163.000	1.000	1.000	1.000	35259.000	3504.000	1460.000	1042.440	303.680	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1016163.000	1.000	1.000	1.000	18045.600	3693.800	2190.000	876.000	146.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1018163.000	1.000	1.000	1.000	42048.000	2409.000	1752.000	1235.160	481.800	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1014163.000	1.000	1.000	1.000	30076.000	4365.400	2190.000	87.600	14.600	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
1103163.000	1.000	1.000	1.000	25057.511	2660.850	2845.436	1157.571	697.671	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1021163.000	1.000	1.000	1.000	30660.000	3212.000	1460.000	817.600	233.600	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1137163.000	1.000	1.000	1.000	24633.589	2641.296	2829.793	1148.186	691.414	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
2990164.000	1.000	1.000	1.000	54760.000	3779.286	2695.714	2006.457	839.371	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1025164.000	1.000	1.000	1.000	34188.000	2960.000	1480.000	984.200	325.600	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1010164.000	1.000	1.000	1.000	15244.000	2723.200	2220.000	888.000	148.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	1.400	
1012164.000	1.000	1.000	1.000	14128.080	4795.200	2220.000	703.000	297.480	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1002164.000	1.000	1.000	1.000	52096.000	2664.000	1776.000	1332.000	444.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1104164.000	1.000	1.000	1.000	27390.836	3331.586	2329.414	1389.879	523.286	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1016164.000	1.000	1.000	1.000	18292.800	3744.400	2220.000	888.000	148.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1133164.000	1.000	1.000	1.000	39454.157	2832.086	2199.386	1508.014	544.693	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990165.000	1.000	1.000	1.000	51447.857	3729.643	2626.071	1990.714	621.429	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1018165.000	1.000	1.000	1.000	43200.000	2475.000	1800.000	1269.000	495.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1013165.000	1.000	1.000	1.000	14190.000	3600.000	2250.000	787.500	427.500	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1026165.000	1.000	1.000	1.000	13905.000	3450.000	2250.000	792.000	105.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1141165.000	1.000	1.000	1.000	25281.161	3106.607	2665.446	1291.339	634.821	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
2990166.000	1.000	1.000	1.000	52133.829	3779.371	2661.086	2017.257	629.714	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1007166.000	1.000	1.000	1.000	36708.000	3648.000	1520.000	1085.280	316.160	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1016166.000	1.000	1.000	1.000	18787.200	3845.600	2280.000	912.000	152.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1008166.000	1.000	1.000	1.000	53504.000	2622.000	1824.000	1231.200	387.600	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
