//名称	编号	脚本ID	类型	物品模型编号	最大耐久度	耐久改变方式	耐久改变数	叠加数量	购入货币类型	购买价格	使用门派	等级需求	性别需求	可否丢弃	可否卖店	可否交易	可否修理	可否存仓库	死亡掉落	可否使用	可否鉴定	冷却时间	冷却组	吟唱时间（毫秒）	道具颜色类型	任务关联	任务关联数量	图标编号	物品说明
//★【新手装备】★	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20级冰系攻击宝石	4011220	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加冰系攻击上限。
1级火系攻击宝石	4011301	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系攻击上限。
2级火系攻击宝石	4011302	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系攻击上限。
3级火系攻击宝石	4011303	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系攻击上限。
4级火系攻击宝石	4011304	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系攻击上限。
5级火系攻击宝石	4011305	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系攻击上限。
6级火系攻击宝石	4011306	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系攻击上限。
7级火系攻击宝石	4011307	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系攻击上限。
8级火系攻击宝石	4011308	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系攻击上限。
9级火系攻击宝石	4011309	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系攻击上限。
10级火系攻击宝石	4011310	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系攻击上限。
11级火系攻击宝石	4011311	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系攻击上限。
12级火系攻击宝石	4011312	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系攻击上限。
13级火系攻击宝石	4011313	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系攻击上限。
14级火系攻击宝石	4011314	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系攻击上限。
15级火系攻击宝石	4011315	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系攻击上限。
16级火系攻击宝石	4011316	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系攻击上限。
17级火系攻击宝石	4011317	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系攻击上限。
18级火系攻击宝石	4011318	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系攻击上限。
19级火系攻击宝石	4011319	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系攻击上限。
20级火系攻击宝石	4011320	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系攻击上限。
1级玄系攻击宝石	4011401	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系攻击上限。
2级玄系攻击宝石	4011402	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系攻击上限。
3级玄系攻击宝石	4011403	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系攻击上限。
4级玄系攻击宝石	4011404	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系攻击上限。
5级玄系攻击宝石	4011405	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系攻击上限。
6级玄系攻击宝石	4011406	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系攻击上限。
7级玄系攻击宝石	4011407	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系攻击上限。
8级玄系攻击宝石	4011408	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系攻击上限。
9级玄系攻击宝石	4011409	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系攻击上限。
10级玄系攻击宝石	4011410	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系攻击上限。
11级玄系攻击宝石	4011411	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系攻击上限。
12级玄系攻击宝石	4011412	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系攻击上限。
13级玄系攻击宝石	4011413	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系攻击上限。
14级玄系攻击宝石	4011414	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系攻击上限。
15级玄系攻击宝石	4011415	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系攻击上限。
16级玄系攻击宝石	4011416	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系攻击上限。
17级玄系攻击宝石	4011417	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系攻击上限。
18级玄系攻击宝石	4011418	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系攻击上限。
19级玄系攻击宝石	4011419	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系攻击上限。
20级玄系攻击宝石	4011420	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系攻击上限。
1级毒系攻击宝石	4011501	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系攻击上限。
2级毒系攻击宝石	4011502	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系攻击上限。
3级毒系攻击宝石	4011503	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系攻击上限。
4级毒系攻击宝石	4011504	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系攻击上限。
5级毒系攻击宝石	4011505	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系攻击上限。
6级毒系攻击宝石	4011506	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系攻击上限。
7级毒系攻击宝石	4011507	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系攻击上限。
8级毒系攻击宝石	4011508	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系攻击上限。
9级毒系攻击宝石	4011509	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系攻击上限。
10级毒系攻击宝石	4011510	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系攻击上限。
11级毒系攻击宝石	4011511	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系攻击上限。
12级毒系攻击宝石	4011512	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系攻击上限。
13级毒系攻击宝石	4011513	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系攻击上限。
14级毒系攻击宝石	4011514	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系攻击上限。
15级毒系攻击宝石	4011515	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系攻击上限。
16级毒系攻击宝石	4011516	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系攻击上限。
17级毒系攻击宝石	4011517	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系攻击上限。
18级毒系攻击宝石	4011518	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系攻击上限。
19级毒系攻击宝石	4011519	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系攻击上限。
20级毒系攻击宝石	4011520	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系攻击上限。
1级冰系防御宝石	4011601	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加冰系防御上限。
2级冰系防御宝石	4011602	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加冰系防御上限。
3级冰系防御宝石	4011603	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加冰系防御上限。
4级冰系防御宝石	4011604	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加冰系防御上限。
5级冰系防御宝石	4011605	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加冰系防御上限。
6级冰系防御宝石	4011606	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加冰系防御上限。
7级冰系防御宝石	4011607	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加冰系防御上限。
8级冰系防御宝石	4011608	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加冰系防御上限。
9级冰系防御宝石	4011609	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加冰系防御上限。
10级冰系防御宝石	4011610	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加冰系防御上限。
11级冰系防御宝石	4011611	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加冰系防御上限。
12级冰系防御宝石	4011612	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加冰系防御上限。
13级冰系防御宝石	4011613	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加冰系防御上限。
14级冰系防御宝石	4011614	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加冰系防御上限。
15级冰系防御宝石	4011615	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加冰系防御上限。
16级冰系防御宝石	4011616	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加冰系防御上限。
17级冰系防御宝石	4011617	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加冰系防御上限。
18级冰系防御宝石	4011618	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加冰系防御上限。
19级冰系防御宝石	4011619	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加冰系防御上限。
20级冰系防御宝石	4011620	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加冰系防御上限。
1级火系防御宝石	4011701	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系防御上限。
2级火系防御宝石	4011702	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系防御上限。
3级火系防御宝石	4011703	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系防御上限。
4级火系防御宝石	4011704	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系防御上限。
5级火系防御宝石	4011705	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系防御上限。
6级火系防御宝石	4011706	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系防御上限。
7级火系防御宝石	4011707	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系防御上限。
8级火系防御宝石	4011708	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系防御上限。
9级火系防御宝石	4011709	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系防御上限。
10级火系防御宝石	4011710	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系防御上限。
11级火系防御宝石	4011711	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系防御上限。
12级火系防御宝石	4011712	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系防御上限。
13级火系防御宝石	4011713	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系防御上限。
14级火系防御宝石	4011714	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系防御上限。
15级火系防御宝石	4011715	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系防御上限。
16级火系防御宝石	4011716	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系防御上限。
17级火系防御宝石	4011717	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系防御上限。
18级火系防御宝石	4011718	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系防御上限。
19级火系防御宝石	4011719	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系防御上限。
20级火系防御宝石	4011720	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加火系防御上限。
1级玄系防御宝石	4011801	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系防御上限。
2级玄系防御宝石	4011802	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系防御上限。
3级玄系防御宝石	4011803	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系防御上限。
4级玄系防御宝石	4011804	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系防御上限。
5级玄系防御宝石	4011805	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系防御上限。
6级玄系防御宝石	4011806	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系防御上限。
7级玄系防御宝石	4011807	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系防御上限。
8级玄系防御宝石	4011808	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系防御上限。
9级玄系防御宝石	4011809	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系防御上限。
10级玄系防御宝石	4011810	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系防御上限。
11级玄系防御宝石	4011811	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系防御上限。
12级玄系防御宝石	4011812	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系防御上限。
13级玄系防御宝石	4011813	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系防御上限。
14级玄系防御宝石	4011814	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系防御上限。
15级玄系防御宝石	4011815	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系防御上限。
16级玄系防御宝石	4011816	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系防御上限。
17级玄系防御宝石	4011817	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系防御上限。
18级玄系防御宝石	4011818	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系防御上限。
19级玄系防御宝石	4011819	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系防御上限。
20级玄系防御宝石	4011820	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加玄系防御上限。
1级毒系防御宝石	4011901	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系防御上限。
2级毒系防御宝石	4011902	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系防御上限。
3级毒系防御宝石	4011903	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系防御上限。
4级毒系防御宝石	4011904	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系防御上限。
5级毒系防御宝石	4011905	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系防御上限。
6级毒系防御宝石	4011906	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系防御上限。
7级毒系防御宝石	4011907	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系防御上限。
8级毒系防御宝石	4011908	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系防御上限。
9级毒系防御宝石	4011909	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系防御上限。
10级毒系防御宝石	4011910	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系防御上限。
11级毒系防御宝石	4011911	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系防御上限。
12级毒系防御宝石	4011912	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系防御上限。
13级毒系防御宝石	4011913	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系防御上限。
14级毒系防御宝石	4011914	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系防御上限。
15级毒系防御宝石	4011915	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系防御上限。
16级毒系防御宝石	4011916	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系防御上限。
17级毒系防御宝石	4011917	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系防御上限。
18级毒系防御宝石	4011918	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系防御上限。
19级毒系防御宝石	4011919	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系防御上限。
20级毒系防御宝石	4011920	0	11	0	0	0	0	1	1	100	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	0	0	48001	可以镶嵌在装备上，增加毒系防御上限。
//【生命药品】	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
行血散	7000001	7000001	10	0	0	0	0	30	1	2	0	1	0	1	1	1	1	0	0	1	0	10000	2000	0	1	0	0	52001	使用后每3秒恢复45点生命值，持续15秒。
活血散	7000002	7000001	10	0	0	0	0	30	1	14	0	10	0	1	1	1	1	0	0	1	0	10000	2000	0	1	0	0	52002	使用后每3秒恢复70点生命值，持续15秒。
金疮药	7000003	7000001	10	0	0	0	0	30	1	28	0	20	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52003	使用后每3秒恢复126点生命值，持续15秒。
清妙散	7000004	7000001	10	0	0	0	0	30	1	44	0	30	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52004	使用后每3秒恢复197点生命值，持续15秒。
补天丸	7000005	7000001	10	0	0	0	0	30	1	61	0	40	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52005	使用后每3秒恢复281点生命值，持续15秒。
